cod_ibge,nome,variavel,populacao_estimada,integrado_snt,p_value,tau
3527801,Lupércio,Óbitos totais,4017,Não,0.619670116987934,0.03724400496821462
3527900,Lutécia,Óbitos totais,2699,Não,0.40812566543785767,0.06181736907095416
3528007,Macatuba,Óbitos totais,17120,Não,0.579680802843161,-0.0408217449070697
3528106,Macaubal,Óbitos totais,7587,Não,0.8266260606146897,0.016765687777076658
3528205,Macedônia,Óbitos totais,4048,Sim,0.24835609970589528,-0.08647565274492171
3528304,Magda,Óbitos totais,3212,Não,0.07694803005061342,-0.13207895767745886
3528403,Mairinque,Óbitos totais,51660,Sim,0.640542385988603,-0.03312525349113515
3528502,Mairiporã,Óbitos totais,97399,Sim,0.8223394119473778,-0.015312789452930355
3528601,Manduri,Óbitos totais,10092,Não,0.602672570166757,0.0387858058898866
3528700,Marabá Paulista,Óbitos totais,4627,Não,0.11789530379939041,0.11644490404295466
3528809,Maracaí,Óbitos totais,12826,Não,0.8126694501379589,-0.017650059431358174
3528858,Marapoama,Óbitos totais,3392,Não,0.1921272069180954,-0.09769233773581035
3528908,Mariápolis,Óbitos totais,3539,Sim,0.7664878595166434,-0.022541489388039463
3529005,Marília,Óbitos totais,246627,Sim,0.5443199866049975,-0.04045430448618849
3529104,Marinópolis,Óbitos totais,1870,Não,0.0036649621570214314,0.21704061240813038
3529203,Martinópolis,Óbitos totais,25299,Sim,0.7175121656521453,-0.025821294651813785
3529302,Matão,Óbitos totais,80998,Sim,0.4429936350432356,0.05321045492163612
3529401,Mauá,Óbitos totais,429380,Sim,0.96019569338544,0.0034767983925107523
3529500,Mendonça,Óbitos totais,6369,Não,0.8352341771174004,-0.015647644856309872
3529609,Meridiano,Óbitos totais,4697,Não,0.8099311371896397,-0.018166794125115803
3529658,Mesópolis,Óbitos totais,1988,Não,0.3138758846121194,-0.07529816667919564
3529708,Miguelópolis,Óbitos totais,19655,Sim,0.7292743092857026,0.02542398929808839
3529807,Mineiros do Tietê,Óbitos totais,11349,Não,0.8271328535971271,0.016336279787766275
3529906,Miracatu,Óbitos totais,18679,Sim,0.001946692186131441,-0.21072723986080996
3530003,Mira Estrela,Óbitos totais,3199,Não,0.0352931482696937,-0.15736647507197038
3530102,Mirandópolis,Óbitos totais,28737,Sim,0.8223729893065626,-0.01654281893292497
3530201,Mirante do Paranapanema,Óbitos totais,16069,Não,0.29981321568809816,0.074425241851027
3530300,Mirassol,Óbitos totais,65485,Sim,0.11194974552891594,0.11226777135266565
3530409,Mirassolândia,Óbitos totais,4771,Sim,0.5053990690075689,-0.05000373996350678
3530508,Mococa,Óbitos totais,69324,Sim,0.44926081748496016,0.05250652310130542
3530607,Mogi das Cruzes,Óbitos totais,468120,Sim,0.09508886572520402,-0.10711597003675453
3530706,Mogi Guaçu,Óbitos totais,159735,Sim,0.220017904359945,-0.08279480545078066
3530805,Moji Mirim,Óbitos totais,95534,Sim,0.8081057418744297,0.016500726476545196
3530904,Mombuca,Óbitos totais,3815,Não,0.7916171131776335,0.02010205871593529
3531001,Monções,Óbitos totais,1954,Sim,0.6889109685287718,0.030318311711113557
3531100,Mongaguá,Óbitos totais,64519,Sim,0.842130327040448,0.014183501776563419
3531209,Monte Alegre do Sul,Óbitos totais,8873,Sim,0.0669921589497718,0.13635001584516912
3531308,Monte Alto,Óbitos totais,48725,Sim,0.13595541024272317,-0.10686165486279729
3531407,Monte Aprazível,Óbitos totais,22650,Não,0.3265972361963308,-0.0711058316173073
3531506,Monte Azul Paulista,Óbitos totais,18363,Sim,0.31044431990095345,-0.07478051495917543
3531605,Monte Castelo,Óbitos totais,4301,Não,0.18951022145429283,0.09779862404895341
3531704,Monteiro Lobato,Óbitos totais,4205,Não,0.5375432091591297,0.046113509008463525
3531803,Monte Mor,Óbitos totais,67296,Sim,0.8152636643007173,-0.016555057794765692
3531902,Morro Agudo,Óbitos totais,28561,Sim,0.5923277672456156,-0.039165297331801
3532009,Morungaba,Óbitos totais,14081,Sim,0.1322450010611736,-0.11161986664167708
3532058,Motuca,Óbitos totais,4079,Não,0.3060381036798585,-0.07643171011280543
3532108,Murutinga do Sul,Óbitos totais,3763,Não,0.8639276997001355,0.01352412828219449
3532157,Nantes,Óbitos totais,2699,Não,0.936974335906366,0.006429136462970139
3532207,Narandiba,Óbitos totais,5908,Não,0.8817267151677857,-0.011704743211864982
3532306,Natividade da Serra,Óbitos totais,7134,Sim,0.6416140680136686,0.03473692134952277
3532405,Nazaré Paulista,Óbitos totais,18620,Sim,0.6806654693677543,0.029663012992969803
3532504,Neves Paulista,Óbitos totais,9921,Não,0.897748387390806,0.009796281069505723
3532603,Nhandeara,Óbitos totais,9944,Não,0.859897526190678,0.013217479303549306
3532702,Nipoã,Óbitos totais,4860,Sim,0.0839394669005383,-0.1277861031831202
3532801,Nova Aliança,Óbitos totais,6858,Não,0.318850576191129,0.07433772921502008
3532827,Nova Campina,Óbitos totais,8631,Sim,0.4811882381762006,0.0527256182061599
3532843,Nova Canaã Paulista,Óbitos totais,2058,Sim,0.925545878749289,0.007500659206798496
3532868,Nova Castilho,Óbitos totais,1074,Não,NA,NA
3532900,Nova Europa,Óbitos totais,9459,Não,0.2925567474508247,0.07802761136746292
3533007,Nova Granada,Óbitos totais,19725,Sim,0.8639057514782286,0.012504199369284832
3533106,Nova Guataporanga,Óbitos totais,2188,Não,0.6553502455590476,-0.033882151402767055
3533205,Nova Independência,Óbitos totais,4795,Não,0.9713282871480668,-0.0032145682314850695
3533254,Novais,Óbitos totais,4469,Não,0.5597377851904252,0.04362619845698434
3533304,Nova Luzitânia,Óbitos totais,2838,Sim,0.5517615073179121,0.04497085549821809
3533403,Nova Odessa,Óbitos totais,64228,Sim,0.0896947811255743,-0.12274829518630886
3533502,Novo Horizonte,Óbitos totais,39435,Sim,0.4102955811139699,-0.0585219097299786
3533601,Nuporanga,Óbitos totais,7550,Não,0.022350612257435842,0.16903856937826917
3533700,Ocauçu,Óbitos totais,4412,Não,0.48354573814626106,-0.051758011093638735
3533809,Óleo,Óbitos totais,2540,Não,0.46653438217377896,0.05470908643046067
3533908,Olímpia,Óbitos totais,56701,Sim,0.2009556180121311,-0.08846149945801249
3534005,Onda Verde,Óbitos totais,4912,Não,0.702396926032376,-0.02834177029057898
3534104,Oriente,Óbitos totais,6180,Não,0.08984668003499302,-0.12503305286730024
3534203,Orindiúva,Óbitos totais,6145,Não,0.2455557113212599,0.08630724454317625
3534302,Orlândia,Óbitos totais,39193,Sim,0.004619834885162656,0.20179366192172224
3534401,Osasco,Óbitos totais,756952,Sim,0.2842216721031629,-0.06939515040275684
3534500,Oscar Bressane,Óbitos totais,2504,Não,0.3497215422912803,-0.06990053708292712
3534609,Osvaldo Cruz,Óbitos totais,32099,Sim,0.9974788961503708,4.642904559650396e-4
3534708,Ourinhos,Óbitos totais,106877,Sim,0.9096300227171309,-0.007908116777672154
3534757,Ouroeste,Óbitos totais,10596,Não,0.08482943632873631,-0.12698221188052727
3534807,Ouro Verde,Óbitos totais,7901,Não,0.19818564765177604,0.09643704694455209
3534906,Pacaembu,Óbitos totais,15217,Não,0.6047309893689257,-0.03860914122364271
3535002,Palestina,Óbitos totais,11689,Não,0.5326308175613386,-0.045926553144022025
3535101,Palmares Paulista,Óbitos totais,9709,Sim,0.4081082622616631,-0.060938808933005295
3535200,Palmeira d'Oeste,Óbitos totais,8994,Sim,0.1411144289384536,-0.10992316301856961
3535309,Palmital,Óbitos totais,19767,Não,0.7511261866272707,-0.023369516763117725
3535408,Panorama,Óbitos totais,15214,Sim,0.9735178505372863,-0.0027135228674889374
3535507,Paraguaçu Paulista,Óbitos totais,42087,Sim,0.9540286036166576,0.004268044196315174
3535606,Paraibuna,Óbitos totais,17950,Sim,0.8780376372862717,0.01141438425125416
3535705,Paraíso,Óbitos totais,6211,Sim,0.004015842387999968,-0.21280465300716436
3535804,Paranapanema,Óbitos totais,19799,Sim,0.08884364600862295,0.12323902103830052
3535903,Paranapuã,Óbitos totais,4111,Não,0.27866886755931797,-0.08118122502584486
3536000,Parapuã,Óbitos totais,10729,Não,0.6923206943458649,0.028396960343303152
3536109,Pardinho,Óbitos totais,7382,Não,0.5682438883771358,-0.04212553196873607
3536208,Pariquera-Açu,Óbitos totais,19576,Sim,0.0015262421557430716,-0.2230438204093254
3536257,Parisi,Óbitos totais,3001,Sim,0.18126030976349822,-0.09987049422582793
3536307,Patrocínio Paulista,Óbitos totais,14837,Sim,0.263664063295646,-0.08216679282734586
3536406,Paulicéia,Óbitos totais,8200,Sim,0.5963599472921245,-0.03948726956826092
3536505,Paulínia,Óbitos totais,115690,Sim,0.15643816209734038,0.0991484825425115
3536570,Paulistânia,Óbitos totais,2146,Não,0.4538506461316229,0.05630543603492518
3536604,Paulo de Faria,Óbitos totais,7430,Não,0.6782292989891545,-0.03123049343159093
3536703,Pederneiras,Óbitos totais,46223,Sim,0.6330387493750107,-0.033775981988720234
3536802,Pedra Bela,Óbitos totais,6718,Não,0.585238990019076,0.040802370473847493
3536901,Pedranópolis,Óbitos totais,2848,Sim,0.3869088807319248,0.06496781080952906
3537008,Pedregulho,Óbitos totais,15742,Sim,0.0032782213330328526,0.21562202743794767
3537107,Pedreira,Óbitos totais,44332,Sim,0.6580119222251397,0.03265330332903878
3537156,Pedrinhas Paulista,Óbitos totais,2838,Não,0.5018848661916971,-0.050530519518522596
3537206,Pedro de Toledo,Óbitos totais,11539,Sim,0.7659033737568638,0.022212772739790138
3537305,Penápolis,Óbitos totais,63317,Sim,0.23290750050412123,0.08314127822381903
3537404,Pereira Barreto,Óbitos totais,24389,Sim,0.28645914763434627,0.07675654689760997
3537503,Pereiras,Óbitos totais,8969,Não,0.011253106220065845,-0.1865437525182693
3537602,Peruíbe,Óbitos totais,70543,Sim,0.08658827623320361,0.11818048988834749
3537701,Piacatu,Óbitos totais,5623,Não,0.8357440211367683,-0.015703500006456032
3537800,Piedade,Óbitos totais,54237,Sim,0.09150020043272263,0.1157853179250128
3537909,Pilar do Sul,Óbitos totais,28417,Sim,0.888338930542604,-0.010152580240892647
3538006,Pindamonhangaba,Óbitos totais,172027,Sim,0.900916333766265,-0.008399627925722759
3538105,Pindorama,Óbitos totais,14721,Não,0.3100865816915591,0.0745565068209335
3538204,Pinhalzinho,Óbitos totais,15605,Sim,0.9843251666156183,0.0016399660886398403
3538303,Piquerobi,Óbitos totais,3296,Não,0.01036966770845146,0.19148180250661234
3538501,Piquete,Óbitos totais,12570,Sim,0.4165343460407878,-0.06044748365976065
3538600,Piracaia,Óbitos totais,26764,Sim,0.25807172667223954,0.0814938778927408
3538709,Piracicaba,Óbitos totais,438827,Sim,0.20451906779336174,0.08233381109571788
3538808,Piraju,Óbitos totais,30261,Sim,0.1826382284466887,0.09647743096933074
3538907,Pirajuí,Óbitos totais,22743,Sim,0.9515164201126686,0.004694802716193394
3539004,Pirangi,Óbitos totais,11076,Não,0.36011947229881347,0.06776959522579735
3539103,Pirapora do Bom Jesus,Óbitos totais,18836,Sim,0.5034016691072081,0.04991796549027738
3539202,Pirapozinho,Óbitos totais,26065,Sim,0.5980853743659732,-0.03844453211426397
3539301,Pirassununga,Óbitos totais,75475,Sim,0.9337256642132111,0.005942638853992294
3539400,Piratininga,Óbitos totais,15554,Não,0.5256555069815547,0.046845237634669384
3539509,Pitangueiras,Óbitos totais,34416,Sim,0.07728455847125558,-0.1274236749291793
3539608,Planalto,Óbitos totais,4454,Não,0.4852380142536794,-0.05178873335111825
3539707,Platina,Óbitos totais,3061,Não,0.04877241015944589,0.14727834855144425
3539806,Poá,Óbitos totais,106431,Sim,0.49168950591776267,-0.05002363641461218
3539905,Poloni,Óbitos totais,5696,Sim,0.13329823132274382,-0.11071173299354864
3540002,Pompéia,Óbitos totais,20512,Não,0.6047751325785257,0.03811491811782842
3540101,Pongaí,Óbitos totais,3443,Não,0.7636779813913607,-0.022567651006585282
3540200,Pontal,Óbitos totais,38376,Sim,0.8733267734492379,-0.011675446002040542
3540259,Pontalinda,Óbitos totais,4196,Sim,0.3907729690831082,-0.06412112195558599
3540309,Pontes Gestal,Óbitos totais,2415,Não,0.3391211370506623,0.07148974028827916
3540408,Populina,Óbitos totais,4185,Não,0.6244430211384054,0.03671992947562935
3540507,Porangaba,Óbitos totais,10773,Sim,0.25150857052376674,0.08326556951509274
3540606,Porto Feliz,Óbitos totais,58345,Sim,0.46648937003357455,-0.05067746721216114
3540705,Porto Ferreira,Óbitos totais,53940,Sim,0.760770651036831,0.02148710301981859
3540754,Potim,Óbitos totais,20767,Sim,0.5083091871211243,0.049633035135443364
3540804,Potirendaba,Óbitos totais,18994,Sim,0.7146518846626742,0.027196043672817298
3540853,Pracinha,Óbitos totais,2599,Não,NA,NA
3540903,Pradópolis,Óbitos totais,17309,Sim,0.7237536454561687,0.025788975586487323
3541000,Praia Grande,Óbitos totais,365577,Sim,0.2593340231520906,-0.07333262132926711
3541059,Pratânia,Óbitos totais,5246,Não,0.27840339315771456,-0.08067937184600389
3541109,Presidente Alves,Óbitos totais,3841,Não,0.8639276997001355,-0.01352412828219449
3541208,Presidente Bernardes,Óbitos totais,14772,Não,0.9903957585142501,-0.0011879735761120833
3541307,Presidente Epitácio,Óbitos totais,40383,Sim,0.361853656971485,-0.06522293743015933
3541406,Presidente Prudente,Óbitos totais,234083,Sim,0.004051240520541571,-0.19221441898405123
3541505,Presidente Venceslau,Óbitos totais,35902,NA,0.6804746210332704,-0.03016388432464895
3541604,Promissão,Óbitos totais,35991,Sim,0.3538190705748823,-0.06616098993116526
3541653,Quadra,Óbitos totais,3472,Não,0.11425603286162833,-0.11712594511456492
3541703,Quatá,Óbitos totais,13399,Sim,0.013986603211239285,0.18287252006179763
3541802,Queiroz,Óbitos totais,3351,Não,0.13233766225136445,0.11322269547785016
3541901,Queluz,Óbitos totais,9146,Sim,0.008193434241443885,-0.19526973603929917
3542008,Quintana,Óbitos totais,7225,Não,0.63039726707498,0.03571597998948139
3542107,Rafard,Óbitos totais,9133,Sim,0.12398401440132002,-0.1149470225008872
3542206,Rancharia,Óbitos totais,29305,Sim,0.45355725630594046,0.0538766205505494
3542305,Redenção da Serra,Óbitos totais,4611,Não,0.11051340880346998,0.11893918525575604
3542404,Regente Feijó,Óbitos totais,20565,Não,0.023335683675997615,0.16588306205935283
3542503,Reginópolis,Óbitos totais,7808,Não,0.770352676786658,-0.02181834679685317
3542602,Registro,Óbitos totais,61732,Sim,0.1517996814758239,0.09930411790970967
3542701,Restinga,Óbitos totais,6492,Não,0.5292662610730001,0.046993074959534704
3542800,Ribeira,Óbitos totais,3166,Não,0.009487485754469067,0.19172367516925304
3542909,Ribeirão Bonito,Óbitos totais,11079,Não,0.7391075985270745,0.02494744509835375
3543006,Ribeirão Branco,Óbitos totais,18930,Sim,0.36749970173745317,0.06645707015252296
3543105,Ribeirão Corrente,Óbitos totais,4706,Não,0.3589495517331251,-0.06912332233121628
3543204,Ribeirão do Sul,Óbitos totais,4768,Não,0.2762160401468055,0.08109975967250355
3543238,Ribeirão dos Índios,Óbitos totais,2045,Não,NA,NA
3543253,Ribeirão Grande,Óbitos totais,7570,Sim,0.7139080955430253,-0.02785959133953727
3543303,Ribeirão Pires,Óbitos totais,118877,Sim,0.010899773703881474,-0.1711869716042744
3543402,Ribeirão Preto,Óbitos totais,728400,Sim,0.06771708473126142,0.11694855668105554
3543501,Riversul,Óbitos totais,5647,Sim,0.26167344052933733,0.08358290358581112
3543600,Rifaina,Óbitos totais,4158,Sim,0.7334728568570579,0.02526957332269243
3543709,Rincão,Óbitos totais,9145,Não,0.39992002538364824,-0.06256616922469774
3543808,Rinópolis,Óbitos totais,9357,Sim,0.2340328674264308,0.08863963240870318
3543907,Rio Claro,Óbitos totais,208857,Sim,0.36636267344540824,0.06038309097395104
3544004,Rio das Pedras,Óbitos totais,32267,Sim,0.09299817474397269,-0.12148327663082154
3544103,Rio Grande da Serra,Óbitos totais,45317,Sim,0.8804104271332402,-0.011533415351396148
3544202,Riolândia,Óbitos totais,10453,Não,0.01892051206854958,0.1745859706600112
3544251,Rosana,Óbitos totais,17533,Sim,0.3402621166608441,-0.07052901823125379
3544301,Roseira,Óbitos totais,11095,Não,0.2935578208457701,-0.07823380490906513
3544400,Rubiácea,Óbitos totais,2741,Não,0.41418060133573203,-0.061609917729997125
3544509,Rubinéia,Óbitos totais,3965,Não,0.11056998390694055,-0.11909689953133491
3544608,Sabino,Óbitos totais,5185,Não,0.2746099455905397,-0.08171222254840467
3544707,Sagres,Óbitos totais,2519,Não,0.9736272537495292,0.003071603666917648
3544806,Sales,Óbitos totais,6612,Não,0.6470882194993766,0.03414435357052139
3544905,Sales Oliveira,Óbitos totais,11654,Não,0.44110906451985915,-0.05652966345625757
3545001,Salesópolis,Óbitos totais,15396,Sim,0.6988206053276695,0.028393311906296004
3545100,Salmourão,Óbitos totais,4883,Não,0.04338723631708595,-0.15108470687979828
3545159,Saltinho,Óbitos totais,8371,Sim,0.9219336767649757,-0.007651667097285499
3545209,Salto,Óbitos totais,140125,Sim,0.4337046739915544,0.05339869397059955
3545308,Salto de Pirapora,Óbitos totais,45138,Sim,0.41108105792751665,-0.0575000141597755
3545407,Salto Grande,Óbitos totais,9212,Não,0.018700997464415982,-0.1722475189181815
3545506,Sandovalina,Óbitos totais,3699,Não,0.38337145622576396,-0.06533335367494682
3545605,Santa Adélia,Óbitos totais,14203,Não,0.5851236098315076,0.04015439548874204
3545704,Santa Albertina,Óbitos totais,6543,Não,0.5189000096275561,-0.04825571478013644
3545803,Santa Bárbara d'Oeste,Óbitos totais,189338,Sim,0.44085166282375493,0.05175971887559248
3546009,Santa Branca,Óbitos totais,14212,Sim,0.5438121760456587,0.0454454572718185
3546108,Santa Clara d'Oeste,Óbitos totais,2677,Sim,0.037840809681184924,0.15520446871745217
3546207,Santa Cruz da Conceição,Óbitos totais,4365,Sim,0.5744162865851148,-0.041479095932495214
3546256,Santa Cruz da Esperança,Óbitos totais,2162,Não,0.30391091655402147,0.07671193187482962
3546306,Santa Cruz das Palmeiras,Óbitos totais,29525,Sim,0.5864872743312435,-0.040005246933845606
3546405,Santa Cruz do Rio Pardo,Óbitos totais,47677,Sim,0.19878038204228973,0.09055014680418118
3546504,Santa Ernestina,Óbitos totais,6256,Não,0.0965214274748811,0.12374344503709997
3546603,Santa Fé do Sul,Óbitos totais,36098,Sim,0.5046778349298824,0.04848656537408531
3546702,Santa Gertrudes,Óbitos totais,24107,Sim,0.38248429362529424,0.06384256739006058
3546801,Santa Isabel,Óbitos totais,54586,Sim,0.6588176119928979,0.03095286516769558
3546900,Santa Lucia,Óbitos totais,7181,Não,0.16458826901829904,0.10311386896457962
3547007,Santa Maria da Serra,Óbitos totais,5314,Não,0.5866702943338624,0.04078295429878119
3547106,Santa Mercedes,Óbitos totais,3012,Não,0.015767313197103276,-0.17904244438320518
3547205,Santana da Ponte Pensa,Óbitos totais,1698,Não,0.1835452100965705,0.0992784745388121
3547304,Santana de Parnaíba,Óbitos totais,162341,Sim,0.8525573242871979,0.012891133835610498
3547403,Santa Rita d'Oeste,Óbitos totais,2790,Não,0.7760819047271741,-0.02158405331966198
3547502,Santa Rita do Passa Quatro,Óbitos totais,25060,Sim,0.7981379534862648,0.018496687577898088
3547601,Santa Rosa do Viterbo,Óbitos totais,23725,Sim,0.19442888803358968,0.09667095258433941
